title,description,lat,lng,marker-size,marker-color,stroke,stroke-width
すみれ居宅介護支援合同会社,さいたま市西区佐知川1360-2,35.903126,139.577179,medium,#FFFF00,#FFFFFF,2
ケアオフィスわきた,さいたま市西区佐知川1112-2 ﾊｲｼﾏｺｰﾎﾟﾗｽ202,35.901081,139.583817,medium,#FFFF00,#FFFFFF,2
いきサポ相談事務所,さいたま市西区二ﾂ宮697-1,35.900509,139.575882,medium,#FFFF00,#FFFFFF,2
ケアプランサービス　茉莉花馬宮,さいたま市西区大字二ﾂ宮280番地34,35.893692,139.582047,medium,#FFFF00,#FFFFFF,2
居宅介護支援事業所春陽苑,さいたま市西区飯田新田91-1,35.888718,139.559067,medium,#FFFF00,#FFFFFF,2
三恵苑在宅介護支援センター,さいたま市西区高木892,35.932018,139.572906,medium,#FFFF00,#FFFFFF,2
ケアプランセンター　扇の森,さいたま市西区高木602番1,35.926842,139.567307,medium,#FFFF00,#FFFFFF,2
敬寿園宝来ホーム居宅介護支援センター,さいたま市西区宝来86-1,35.931786,139.554352,medium,#FFFF00,#FFFFFF,2
居宅介護支援事業所トワーム指扇,さいたま市西区宝来字町田591,35.925785,139.556,medium,#FFFF00,#FFFFFF,2
居宅介護支援事業所　指扇北,さいたま市西区宝来776番地1,35.92358,139.558609,medium,#FFFF00,#FFFFFF,2
ケアプラン　たまき,さいたま市西区西大宮一丁目47番地7,35.923225,139.572296,medium,#FFFF00,#FFFFFF,2
西大宮訪問看護ステーション,さいたま市西区西大宮3-3,35.925266,139.580399,medium,#FFFF00,#FFFFFF,2
ケアプランセンター　今羽の森,さいたま市北区今羽町650-1,35.95084,139.625671,medium,#000088,#FFFFFF,2
あすなろケアサービス大宮,さいたま市北区本郷町450-3 ｴｸｾﾚﾝﾄUM102,35.940544,139.62326,medium,#000088,#FFFFFF,2
パーソナルケア　さいたま,さいたま市北区本郷町112 白石ﾋﾞﾙ2階,35.938351,139.626236,medium,#000088,#FFFFFF,2
居宅介護支援事業所 たんとん,さいたま市北区土呂町2-12-18 中橋ﾋﾞﾙ202号,35.932587,139.632996,medium,#000088,#FFFFFF,2
土呂まちかど介護,さいたま市北区土呂町1丁目11番地5,35.931225,139.630402,medium,#000088,#FFFFFF,2
ツクイさいたま大宮公園,さいたま市北区盆栽町161-1,35.925198,139.631149,medium,#000088,#FFFFFF,2
居宅介護支援事業所　リセイル盆栽町,さいたま市北区盆栽町168 ﾚﾌｨｰﾆ大宮盆栽町203号室,35.924358,139.628998,medium,#000088,#FFFFFF,2
指定居宅介護支援事業所　白樺ホーム,さいたま市北区吉野町2-1331,35.964485,139.617844,medium,#000088,#FFFFFF,2
あけぼし居宅介護支援事業所,さいたま市北区吉野町1-3-1 茂木ﾋﾞﾙ2F,35.947018,139.621506,medium,#000088,#FFFFFF,2
学研ココファンしらかば,さいたま市北区吉野町2-210-1,35.957924,139.606674,medium,#000088,#FFFFFF,2
いい・らいふ吉野町,さいたま市北区吉野町2-281-5,35.963951,139.612747,medium,#000088,#FFFFFF,2
コスモ訪問看護リハビリステーション　さいたま北,さいたま市北区宮原町2-129-25,35.944763,139.619019,medium,#000088,#FFFFFF,2
あかねケアサービス,さいたま市北区宮原町2-78-26 ﾊｲﾂﾍﾟｰｼﾞ1,35.940804,139.616531,medium,#000088,#FFFFFF,2
独立行政法人地域医療機能推進機構さいたま北部医療センター附属居宅介護支援センター,さいたま市北区宮原町1-851,35.932766,139.619705,medium,#000088,#FFFFFF,2
ケアプランひだまり,さいたま市北区宮原町3丁目432番地2 岸ﾋﾞﾙ1F,35.942966,139.608246,medium,#000088,#FFFFFF,2
ラウンド＆ケア居宅介護支援事業所宮原,さいたま市北区宮原町1丁目669番地1 第2東家ﾋﾞﾙ1階,35.938812,139.620621,medium,#000088,#FFFFFF,2
ケアプランセンターなごみの栞,さいたま市北区宮原町4丁目23番地7 ｺｰﾎﾟ中里101号室,35.946228,139.611389,medium,#000088,#FFFFFF,2
医療法人社団彩明会　大宮居宅介護支援事業所,さいたま市北区植竹町1丁目755番地2 TKﾋﾞﾙ2階,35.929245,139.620514,medium,#000088,#FFFFFF,2
医療法人ヘブロン会　大宮中央総合病院,さいたま市北区東大成町1-227,35.920685,139.620941,medium,#000088,#FFFFFF,2
介護プラン　すずのき大宮,さいたま市北区東大成町2丁目255番地,35.92646,139.620789,medium,#000088,#FFFFFF,2
ラウンド＆ケア居宅介護支援事業所中央,さいたま市北区東大成町2-85 岸ﾋﾞﾙ101,35.925377,139.621964,medium,#000088,#FFFFFF,2
サライケアステーション,さいたま市北区大成町4丁目231番地4,35.920078,139.612686,medium,#000088,#FFFFFF,2
リルセーヌ大宮居宅介護支援事業所,さいたま市北区大成町4丁目416番地1 ﾃﾞｭｵｾｰﾇ大宮1階,35.923847,139.613647,medium,#000088,#FFFFFF,2
指定居宅介護支援事業所　みやびの里,さいたま市北区別所町920,35.957737,139.590927,medium,#000088,#FFFFFF,2
ゆめの園奈良居宅介護支援センター,さいたま市北区奈良町54-1 SGKﾏﾝｼｮﾝﾊﾟﾋﾟｵｰﾙ1階,35.940899,139.603348,medium,#000088,#FFFFFF,2
居宅介護支援センター　ハートランド大宮,さいたま市北区奈良町120-2,35.951408,139.597733,medium,#000088,#FFFFFF,2
エスケアステーションさいたま北　居宅介護支援,さいたま市北区奈良町33-31 ﾋﾟｭｱﾚｼﾞﾃﾞﾝｽ103号室,35.947079,139.604126,medium,#000088,#FFFFFF,2
奈良町居宅介護支援事業所,さいたま市北区奈良町166-1 203,35.952663,139.594498,medium,#000088,#FFFFFF,2
さいたま市社協ケアプランおおみや,さいたま市北区日進町2-1864-10,35.932961,139.609833,medium,#000088,#FFFFFF,2
にっしんけあぷらん,さいたま市北区日進町1丁目600番地,35.92458,139.603088,medium,#000088,#FFFFFF,2
ケアプランひばり　日進,さいたま市北区日進町2丁目1086番地5 1F,35.930237,139.605545,medium,#000088,#FFFFFF,2
ケアプランひすいの華,さいたま市北区日進町3丁目759番地 ｱﾐﾃｨｴ･平栗102号,35.940788,139.606888,medium,#000088,#FFFFFF,2
ふくしのまち大宮,さいたま市北区櫛引町2-271-1 川善ﾋﾞﾙ2-A,35.918896,139.610046,medium,#000088,#FFFFFF,2
コープみらい大宮介護センター,さいたま市北区櫛引町2-431-2 ﾐﾆｺｰﾌﾟ櫛引店2階,35.920387,139.605545,medium,#000088,#FFFFFF,2
在宅介護支援センターさくら,さいたま市見沼区丸ｹ崎1220,35.957409,139.653427,medium,#00FFFF,#FFFFFF,2
居宅介護支援事業所　ハートランド東大宮,さいたま市見沼区春野2-9-22,35.95734,139.659836,medium,#00FFFF,#FFFFFF,2
あしすとケアプラン,さいたま市見沼区深作1-19-1,35.949055,139.666016,medium,#00FFFF,#FFFFFF,2
居宅介護支援事業所　さいたまやすらぎの里,さいたま市見沼区卸町2-21-1,35.951843,139.677505,medium,#00FFFF,#FFFFFF,2
居宅介護支援事業所　青い鳥,さいたま市見沼区小深作493 ｼﾝﾌｫﾆｰⅡ B-1号室,35.943459,139.666306,medium,#00FFFF,#FFFFFF,2
夢工房結愛の森,さいたま市見沼区島町937,35.944263,139.65712,medium,#00FFFF,#FFFFFF,2
ケアプラン　もみじ,さいたま市見沼区島町435番地1 ﾌﾟﾘﾑﾗﾊｳｽ106,35.947117,139.648636,medium,#00FFFF,#FFFFFF,2
指定居宅介護支援事業所　ふくねこ,さいたま市見沼区丸ｹ崎町48-1,35.958813,139.64949,medium,#00FFFF,#FFFFFF,2
居宅介護支援事業所ＰＰＫ,さいたま市見沼区丸ｹ崎町52-20,35.958801,139.650787,medium,#00FFFF,#FFFFFF,2
居宅介護支援事業所あさがお七里,さいたま市見沼区春岡1丁目23番地5号,35.943665,139.663162,medium,#00FFFF,#FFFFFF,2
ななさと居宅介護支援事業所,さいたま市見沼区大字新堤112番地14,35.929371,139.672668,medium,#00FFFF,#FFFFFF,2
なごみ,さいたま市見沼区大谷14-1,35.919926,139.665817,medium,#00FFFF,#FFFFFF,2
敬寿園七里ホーム居宅介護支援センター,さいたま市見沼区大谷2022-1,35.921688,139.67395,medium,#00FFFF,#FFFFFF,2
あったか　プラン,さいたま市見沼区蓮沼1675-9,35.923248,139.666183,medium,#00FFFF,#FFFFFF,2
ケアプランひばり　見沼,さいたま市見沼区蓮沼1450,35.926701,139.664703,medium,#00FFFF,#FFFFFF,2
マスヤ介護サービス,さいたま市見沼区東門前65-2-101,35.934048,139.663879,medium,#00FFFF,#FFFFFF,2
居宅介護支援事業所　ソラスト七里,さいたま市見沼区東門前351-4,35.931705,139.672241,medium,#00FFFF,#FFFFFF,2
ハートケア東大宮,さいたま市見沼区風渡野45,35.936069,139.669113,medium,#00FFFF,#FFFFFF,2
七里ホームひざこ居宅介護支援センター,さいたま市見沼区膝子785-4,35.923454,139.681961,medium,#00FFFF,#FFFFFF,2
敬寿園　居宅介護支援センター,さいたま市見沼区片柳1298,35.904747,139.691849,medium,#00FFFF,#FFFFFF,2
大宮共立病院居宅介護支援センター,さいたま市見沼区片柳1550,35.904335,139.690903,medium,#00FFFF,#FFFFFF,2
大宮ナーシング・ピア居宅支援事業所,さいたま市見沼区片柳1550,35.904335,139.690903,medium,#00FFFF,#FFFFFF,2
高齢者ケアセンターのぞみ　居宅介護支援事業所,さいたま市見沼区片柳1387-1,35.903305,139.689819,medium,#00FFFF,#FFFFFF,2
あすか　居宅介護支援センター,さいたま市見沼区染谷3-430-1,35.908001,139.686203,medium,#00FFFF,#FFFFFF,2
居宅介護支援事業所　さいたまかがやきの里,さいたま市見沼区染谷3-190-1,35.909344,139.6828,medium,#00FFFF,#FFFFFF,2
ケアサポートサロンみぬま居宅介護支援事業所,さいたま市見沼区御蔵499-1,35.908333,139.675278,medium,#00FFFF,#FFFFFF,2
大宮見沼ケアセンターそよ風,さいたま市見沼区南中丸318-1,35.918041,139.653198,medium,#00FFFF,#FFFFFF,2
ハピネスケア株式会社　みぬま　居宅介護支援事業所,さいたま市見沼区南中野57番地,35.904484,139.659271,medium,#00FFFF,#FFFFFF,2
諏訪の苑,さいたま市見沼区南中野29,35.904549,139.660416,medium,#00FFFF,#FFFFFF,2
居宅介護支援事業所　雫,さいたま市見沼区南中野59-3,35.904644,139.658401,medium,#00FFFF,#FFFFFF,2
まごころケアプラン,さいたま市見沼区中川321番地,35.900475,139.6604,medium,#00FFFF,#FFFFFF,2
指定居宅介護支援事業所　東大宮訪問看護ステーション,さいたま市見沼区東大宮5丁目8番地3 ｻｰﾊﾟｽ東大宮102号室,35.945942,139.64035,medium,#00FFFF,#FFFFFF,2
ハートの森　居宅介護支援事業所,さいたま市見沼区東大宮2-41-3,35.948456,139.634109,medium,#00FFFF,#FFFFFF,2
あいりす介護支援センター,さいたま市見沼区東大宮6-158-21,35.947735,139.645874,medium,#00FFFF,#FFFFFF,2
居宅介護支援事業所ボヌール,さいたま市見沼区東大宮三丁目1番65号 小林ﾋﾞﾙ1階101号,35.952969,139.633301,medium,#00FFFF,#FFFFFF,2
やさしい手東大宮居宅介護支援事業所,さいたま市見沼区東大宮2丁目6番2 D-ﾌｪｽﾀ東大宮,35.943176,139.637405,medium,#00FFFF,#FFFFFF,2
ケアプラン　かりん,さいたま市見沼区東大宮1丁目10番地3,35.943348,139.639343,medium,#00FFFF,#FFFFFF,2
あしすとケアプラン東大宮,さいたま市見沼区東大宮5丁目33番地12 5階,35.947334,139.644302,medium,#00FFFF,#FFFFFF,2
医心館　居宅介護支援事業所　東大宮,さいたま市見沼区東大宮5丁目27番地3,35.947021,139.643082,medium,#00FFFF,#FFFFFF,2
居宅介護支援事業所　ネオタイプ,さいたま市見沼区東大宮5丁目48番地13,35.950565,139.641663,medium,#00FFFF,#FFFFFF,2
チーミング福祉サービス,さいたま市見沼区堀崎町506番地12,35.938431,139.654404,medium,#00FFFF,#FFFFFF,2
居宅介護支援事業所　ゆずは,さいたま市見沼区堀崎町1623,35.940655,139.649551,medium,#00FFFF,#FFFFFF,2
居宅介護支援事業所　見沼緑水苑,さいたま市見沼区大和田町二丁目336番地,35.928787,139.643066,medium,#00FFFF,#FFFFFF,2
大宮大和田在宅介護支援センター,さいたま市見沼区大和田町2-1393-1,35.931908,139.652145,medium,#00FFFF,#FFFFFF,2
ケアプランさとえ,さいたま市見沼区大和田町1丁目1684番地 丸中ﾊｲﾂ103,35.929363,139.651764,medium,#00FFFF,#FFFFFF,2
かいごのあも,さいたま市見沼区大和田町2丁目841番地1,35.935326,139.645355,medium,#00FFFF,#FFFFFF,2
